"invoice_id","city","category","unit_price","quantity","sale_date","sale_time","payment_method","rating"
9072,"Waco","Fashion accessories","68.00",3,"2020-08-09","12:51:00","Cash","4.00"
9073,"Port Arthur","Home and lifestyle","83.00",2,"2022-03-01","16:17:00","Cash","5.00"
9074,"Weslaco","Fashion accessories","51.00",3,"2020-05-26","16:27:00","Cash","3.00"
9155,"Sugar Land","Home and lifestyle","70.00",2,"2020-01-30","13:35:00","Cash","5.00"
9075,"Victoria","Home and lifestyle","57.00",3,"2021-07-27","12:56:00","Credit card","4.00"
9076,"Texas City","Fashion accessories","36.00",1,"2021-08-31","15:16:00","Cash","5.00"
9077,"Weatherford","Home and lifestyle","71.00",1,"2020-08-28","13:01:00","Cash","5.00"
9078,"Southlake","Fashion accessories","56.00",1,"2022-10-30","11:42:00","Cash","4.00"
9079,"Port Arthur","Home and lifestyle","67.00",1,"2023-05-20","11:18:00","Cash","6.00"
9080,"Rockwall","Fashion accessories","15.00",3,"2023-04-14","11:33:00","Cash","4.00"
9081,"Rowlett","Home and lifestyle","32.00",2,"2021-01-11","09:24:00","Cash","4.00"
9082,"Victoria","Fashion accessories","81.00",1,"2023-01-05","13:54:00","Credit card","4.00"
9083,"San Angelo","Home and lifestyle","17.00",2,"2021-05-19","07:58:00","Cash","6.00"
9084,"Weatherford","Fashion accessories","85.00",3,"2020-06-26","08:09:00","Cash","5.00"
9085,"Victoria","Home and lifestyle","21.00",1,"2020-06-07","14:07:00","Credit card","6.00"
9086,"Waxahachie","Fashion accessories","22.00",3,"2022-05-12","07:58:00","Cash","6.00"
9087,"Southlake","Home and lifestyle","77.00",1,"2023-09-14","12:31:00","Cash","3.00"
9088,"San Antonio","Fashion accessories","49.00",2,"2021-12-25","06:39:00","Cash","3.00"
9089,"Seguin","Home and lifestyle","16.00",3,"2022-02-18","12:42:00","Cash","4.00"
9090,"Temple","Fashion accessories","54.00",3,"2020-10-20","11:11:00","Cash","7.00"
9091,"San Antonio","Home and lifestyle","49.00",2,"2020-07-15","12:15:00","Cash","3.00"
9092,"Schertz","Fashion accessories","50.00",3,"2020-05-06","06:37:00","Cash","7.00"
9093,"Weslaco","Home and lifestyle","79.00",3,"2023-12-15","09:27:00","Cash","3.00"
9094,"Texas City","Fashion accessories","82.00",3,"2021-07-26","15:40:00","Cash","4.00"
9095,"Sugar Land","Home and lifestyle","30.00",1,"2023-03-22","13:52:00","Cash","7.00"
9096,"Southlake","Fashion accessories","35.00",3,"2022-08-27","13:11:00","Cash","7.00"
9097,"Sugar Land","Home and lifestyle","57.00",1,"2021-07-17","06:18:00","Cash","4.00"
9098,"Sherman","Fashion accessories","20.00",2,"2021-12-28","14:56:00","Cash","4.00"
9099,"Waco","Home and lifestyle","36.00",2,"2022-01-28","10:12:00","Cash","5.00"
9100,"Sherman","Fashion accessories","58.00",2,"2021-09-19","10:35:00","Cash","3.00"
9101,"Round Rock","Home and lifestyle","36.00",1,"2023-05-29","09:25:00","Cash","3.00"
9102,"San Marcos","Fashion accessories","23.00",2,"2022-07-17","07:34:00","Cash","7.00"
9103,"Texas City","Home and lifestyle","31.00",1,"2020-08-22","07:51:00","Cash","7.00"
9104,"Victoria","Fashion accessories","73.00",1,"2023-10-31","06:43:00","Credit card","7.00"
9105,"Weslaco","Home and lifestyle","75.00",3,"2021-09-08","08:25:00","Cash","3.00"
9106,"Southlake","Fashion accessories","83.00",2,"2020-11-16","08:39:00","Cash","7.00"
9107,"Temple","Home and lifestyle","30.00",3,"2022-05-28","08:06:00","Cash","3.00"
9108,"Waxahachie","Fashion accessories","78.00",1,"2022-01-10","10:32:00","Cash","4.00"
9109,"Sherman","Home and lifestyle","28.00",1,"2020-06-15","08:28:00","Cash","6.00"
9110,"San Marcos","Fashion accessories","19.00",1,"2021-10-10","13:38:00","Cash","6.00"
9111,"Victoria","Home and lifestyle","48.00",3,"2022-09-18","07:26:00","Credit card","4.00"
9112,"Sherman","Fashion accessories","57.00",1,"2020-12-14","09:26:00","Cash","3.00"
9113,"Waco","Home and lifestyle","60.00",2,"2022-07-01","11:00:00","Cash","7.00"
9114,"Weatherford","Fashion accessories","19.00",2,"2020-01-26","12:17:00","Cash","3.00"
9115,"Weslaco","Home and lifestyle","81.00",2,"2023-07-29","12:20:00","Cash","7.00"
9116,"Waxahachie","Fashion accessories","69.00",2,"2023-04-23","07:11:00","Cash","7.00"
9117,"Victoria","Home and lifestyle","33.00",2,"2022-05-12","11:14:00","Credit card","6.00"
9118,"San Antonio","Fashion accessories","73.00",1,"2022-02-08","13:44:00","Cash","7.00"
9119,"Waxahachie","Home and lifestyle","28.00",2,"2022-05-21","13:09:00","Cash","5.00"
9120,"Temple","Fashion accessories","19.00",2,"2022-12-18","08:50:00","Cash","4.00"
9121,"Schertz","Home and lifestyle","46.00",1,"2022-01-22","14:57:00","Cash","4.00"
9122,"Rowlett","Fashion accessories","20.00",3,"2022-09-18","14:39:00","Cash","6.00"
9123,"Weslaco","Home and lifestyle","78.00",2,"2022-02-14","14:59:00","Cash","6.00"
9124,"Weslaco","Fashion accessories","31.00",1,"2021-12-06","13:40:00","Cash","4.00"
9125,"Rowlett","Home and lifestyle","62.00",3,"2023-05-02","15:26:00","Cash","4.00"
9126,"Sugar Land","Fashion accessories","18.00",2,"2020-07-30","13:44:00","Cash","5.00"
9127,"Sugar Land","Home and lifestyle","29.00",2,"2020-07-22","13:15:00","Cash","6.00"
9128,"Plano","Fashion accessories","44.00",1,"2023-09-21","07:45:00","Cash","5.00"
9129,"Waco","Home and lifestyle","33.00",2,"2022-03-19","08:30:00","Cash","5.00"
9130,"Waco","Fashion accessories","34.00",1,"2022-02-08","11:09:00","Cash","5.00"
9131,"Weslaco","Home and lifestyle","75.00",1,"2020-06-13","09:55:00","Cash","7.00"
9132,"Temple","Fashion accessories","79.00",2,"2020-05-08","12:05:00","Cash","7.00"
9133,"Schertz","Home and lifestyle","73.00",3,"2021-08-01","14:43:00","Cash","7.00"
9134,"Weslaco","Fashion accessories","73.00",1,"2022-08-13","08:33:00","Cash","7.00"
9135,"San Marcos","Home and lifestyle","44.00",2,"2022-05-30","14:25:00","Cash","5.00"
9136,"Sugar Land","Fashion accessories","73.00",2,"2020-12-06","15:33:00","Cash","4.00"
9137,"Weslaco","Home and lifestyle","40.00",1,"2023-12-26","07:08:00","Cash","6.00"
9138,"Richardson","Fashion accessories","72.00",3,"2022-10-03","06:16:00","Cash","3.00"
9139,"Waxahachie","Home and lifestyle","63.00",2,"2023-01-11","07:39:00","Cash","4.00"
9140,"Temple","Fashion accessories","35.00",3,"2021-03-29","16:17:00","Cash","6.00"
9141,"Temple","Home and lifestyle","30.00",2,"2022-11-16","06:46:00","Cash","5.00"
9142,"Sugar Land","Fashion accessories","22.00",2,"2022-01-30","06:46:00","Cash","7.00"
9143,"Weslaco","Home and lifestyle","17.00",2,"2021-07-03","08:18:00","Cash","6.00"
9144,"Weatherford","Fashion accessories","69.00",3,"2022-03-13","07:48:00","Cash","5.00"
9145,"Weslaco","Home and lifestyle","63.00",1,"2023-04-13","10:50:00","Cash","3.00"
9146,"Weslaco","Fashion accessories","38.00",3,"2023-11-10","09:41:00","Cash","3.00"
9147,"Sherman","Home and lifestyle","40.00",1,"2020-01-26","15:08:00","Cash","4.00"
9148,"Tyler","Fashion accessories","37.00",2,"2021-11-20","13:46:00","Cash","7.00"
9149,"Southlake","Home and lifestyle","66.00",1,"2021-10-02","06:31:00","Cash","7.00"
9150,"Weslaco","Fashion accessories","83.00",3,"2021-10-01","13:38:00","Cash","3.00"
9151,"Waco","Home and lifestyle","60.00",2,"2021-06-08","12:32:00","Cash","7.00"
9152,"Waxahachie","Fashion accessories","84.00",3,"2021-10-20","15:30:00","Cash","5.00"
9153,"Southlake","Home and lifestyle","16.00",2,"2021-02-07","06:49:00","Cash","6.00"
9154,"Waxahachie","Fashion accessories","84.00",3,"2022-11-20","09:06:00","Cash","5.00"
9156,"Round Rock","Fashion accessories","40.00",1,"2021-03-05","11:39:00","Cash","3.00"
9157,"Rowlett","Home and lifestyle","27.00",1,"2021-06-29","08:14:00","Cash","5.00"
9158,"Rosenberg","Fashion accessories","73.00",3,"2020-03-25","13:49:00","Cash","3.00"
9159,"Seguin","Home and lifestyle","35.00",3,"2023-10-03","16:19:00","Cash","4.00"
9160,"Sherman","Fashion accessories","52.00",2,"2020-11-13","06:18:00","Cash","5.00"
9161,"Victoria","Home and lifestyle","19.00",2,"2023-08-30","09:39:00","Credit card","6.00"
9162,"San Marcos","Fashion accessories","38.00",3,"2021-01-19","16:45:00","Cash","7.00"
9163,"Rockwall","Home and lifestyle","69.00",2,"2021-04-03","13:12:00","Cash","7.00"
9164,"San Marcos","Fashion accessories","57.00",2,"2022-06-11","16:36:00","Cash","6.00"
9165,"Southlake","Home and lifestyle","80.00",2,"2021-10-01","10:20:00","Cash","7.00"
9166,"Round Rock","Fashion accessories","41.00",3,"2023-06-24","14:22:00","Cash","7.00"
9167,"Southlake","Home and lifestyle","16.00",3,"2022-12-11","12:02:00","Cash","7.00"
9168,"Victoria","Fashion accessories","60.00",1,"2023-07-17","15:13:00","Credit card","6.00"
9169,"San Marcos","Home and lifestyle","26.00",1,"2021-07-19","09:14:00","Cash","7.00"
9170,"Weslaco","Fashion accessories","22.00",3,"2020-08-20","13:33:00","Cash","7.00"
9171,"Plano","Home and lifestyle","79.00",2,"2023-02-07","11:37:00","Cash","4.00"
9172,"Rowlett","Fashion accessories","43.00",3,"2023-02-04","10:57:00","Cash","4.00"
9173,"San Marcos","Home and lifestyle","44.00",1,"2023-11-20","12:23:00","Cash","5.00"
9174,"Port Arthur","Fashion accessories","36.00",2,"2022-09-29","11:48:00","Cash","4.00"
9175,"Tyler","Home and lifestyle","60.00",2,"2023-02-15","07:57:00","Cash","5.00"
9176,"San Antonio","Fashion accessories","83.00",2,"2023-11-11","13:26:00","Cash","4.00"
9177,"Round Rock","Home and lifestyle","81.00",2,"2021-12-22","14:54:00","Cash","4.00"
9178,"Waxahachie","Fashion accessories","25.00",3,"2023-04-21","13:40:00","Cash","5.00"
9179,"Port Arthur","Home and lifestyle","67.00",1,"2023-07-22","16:51:00","Cash","7.00"
9180,"Waco","Fashion accessories","56.00",1,"2020-06-27","16:40:00","Cash","5.00"
9181,"Rowlett","Home and lifestyle","43.00",2,"2021-05-27","13:56:00","Cash","3.00"
9182,"Temple","Fashion accessories","23.00",3,"2023-10-31","15:39:00","Cash","7.00"
9183,"Sugar Land","Home and lifestyle","50.00",1,"2020-01-04","08:16:00","Cash","7.00"
9184,"Rosenberg","Fashion accessories","60.00",3,"2023-01-03","07:23:00","Cash","7.00"
9185,"Waco","Home and lifestyle","28.00",1,"2021-11-07","11:44:00","Cash","3.00"
9186,"Waxahachie","Fashion accessories","27.00",2,"2021-12-20","10:34:00","Cash","4.00"
9187,"Weatherford","Home and lifestyle","48.00",3,"2021-10-18","13:43:00","Cash","6.00"
9188,"Round Rock","Fashion accessories","54.00",3,"2021-02-09","11:42:00","Cash","6.00"
9189,"Port Arthur","Home and lifestyle","37.00",1,"2021-05-12","09:00:00","Cash","3.00"
9190,"Southlake","Fashion accessories","33.00",2,"2020-04-23","09:34:00","Cash","4.00"
9191,"Weatherford","Home and lifestyle","74.00",2,"2023-01-29","07:51:00","Cash","7.00"
9192,"Sugar Land","Fashion accessories","34.00",2,"2023-09-08","08:33:00","Cash","3.00"
9193,"Sugar Land","Home and lifestyle","63.00",2,"2020-04-04","06:30:00","Cash","4.00"
9194,"Sherman","Fashion accessories","39.00",3,"2020-04-19","07:21:00","Cash","7.00"
9195,"Temple","Home and lifestyle","57.00",1,"2021-08-28","07:59:00","Cash","6.00"
9196,"Waco","Fashion accessories","51.00",2,"2020-02-19","14:02:00","Cash","4.00"
9197,"Weslaco","Home and lifestyle","40.00",2,"2021-03-02","14:40:00","Cash","4.00"
9198,"Waxahachie","Fashion accessories","30.00",1,"2022-11-01","11:11:00","Cash","5.00"
9199,"Waxahachie","Home and lifestyle","39.00",1,"2023-08-05","16:43:00","Cash","7.00"
9200,"Rockwall","Fashion accessories","68.00",2,"2021-11-18","06:24:00","Cash","5.00"
9201,"Schertz","Home and lifestyle","51.00",3,"2020-12-07","06:53:00","Cash","7.00"
9202,"Richardson","Fashion accessories","19.00",2,"2022-01-14","16:32:00","Cash","6.00"
9203,"San Angelo","Home and lifestyle","83.00",2,"2021-12-28","14:41:00","Cash","3.00"
9204,"Plano","Fashion accessories","44.00",2,"2020-06-20","14:15:00","Cash","6.00"
9205,"Plano","Home and lifestyle","46.00",3,"2020-11-01","10:00:00","Cash","5.00"
9206,"San Angelo","Fashion accessories","45.00",3,"2021-01-18","14:29:00","Cash","5.00"
9207,"Sherman","Home and lifestyle","76.00",2,"2022-03-27","13:00:00","Cash","3.00"
9208,"Plano","Fashion accessories","61.00",2,"2021-05-16","11:44:00","Cash","4.00"
9209,"Victoria","Home and lifestyle","35.00",3,"2022-01-17","06:56:00","Credit card","4.00"
9210,"San Marcos","Fashion accessories","52.00",3,"2020-04-05","10:16:00","Cash","3.00"
9211,"Waxahachie","Home and lifestyle","46.00",2,"2022-06-20","10:43:00","Cash","4.00"
9212,"Richardson","Fashion accessories","36.00",2,"2020-03-07","07:25:00","Cash","3.00"
9213,"Temple","Home and lifestyle","78.00",3,"2021-03-18","09:23:00","Cash","6.00"
9214,"Waxahachie","Fashion accessories","23.00",3,"2022-02-16","13:35:00","Cash","4.00"
9215,"Plano","Home and lifestyle","74.00",3,"2023-11-05","16:03:00","Cash","4.00"
9216,"Port Arthur","Fashion accessories","71.00",1,"2022-02-05","07:43:00","Cash","6.00"
9217,"Waxahachie","Home and lifestyle","45.00",3,"2020-11-28","13:02:00","Cash","5.00"
9218,"San Antonio","Fashion accessories","79.00",2,"2021-06-28","13:16:00","Cash","3.00"
9219,"San Marcos","Home and lifestyle","60.00",1,"2021-01-11","11:16:00","Cash","7.00"
9220,"Temple","Fashion accessories","58.00",2,"2021-05-07","09:18:00","Cash","3.00"
9221,"Texas City","Home and lifestyle","27.00",1,"2023-08-01","13:56:00","Cash","4.00"
9222,"Rosenberg","Fashion accessories","69.00",1,"2020-12-21","10:19:00","Cash","5.00"
9223,"Temple","Home and lifestyle","55.00",1,"2023-11-11","08:09:00","Cash","4.00"
9224,"Port Arthur","Fashion accessories","79.00",2,"2021-05-03","09:56:00","Cash","6.00"
9225,"San Angelo","Home and lifestyle","52.00",2,"2021-11-20","07:55:00","Cash","6.00"
9226,"Rowlett","Fashion accessories","56.00",1,"2021-08-13","15:25:00","Cash","4.00"
9227,"Waxahachie","Home and lifestyle","35.00",1,"2020-08-14","16:42:00","Cash","6.00"
9228,"Richardson","Fashion accessories","23.00",3,"2022-11-30","13:40:00","Cash","7.00"
9229,"Weslaco","Home and lifestyle","23.00",2,"2021-07-18","09:11:00","Cash","7.00"
9230,"Sugar Land","Fashion accessories","38.00",1,"2021-04-27","15:15:00","Cash","7.00"
9231,"Round Rock","Home and lifestyle","37.00",2,"2021-01-12","14:17:00","Cash","5.00"
9232,"Weslaco","Fashion accessories","79.00",3,"2022-05-22","13:23:00","Cash","6.00"
9233,"Sherman","Home and lifestyle","71.00",1,"2023-08-03","13:38:00","Cash","7.00"
9234,"Sherman","Fashion accessories","59.00",1,"2022-08-29","10:21:00","Cash","4.00"
9235,"Schertz","Home and lifestyle","21.00",1,"2020-10-14","14:29:00","Cash","5.00"
9316,"Round Rock","Fashion accessories","74.00",1,"2023-10-26","12:34:00","Cash","4.00"
9236,"Port Arthur","Fashion accessories","68.00",3,"2023-09-16","08:49:00","Cash","7.00"
9237,"Weatherford","Home and lifestyle","41.00",2,"2022-12-16","10:07:00","Cash","4.00"
9238,"Sugar Land","Fashion accessories","71.00",3,"2023-08-21","08:23:00","Cash","7.00"
9239,"Victoria","Home and lifestyle","84.00",1,"2020-04-20","08:43:00","Credit card","5.00"
9240,"Weatherford","Fashion accessories","26.00",2,"2023-08-28","16:43:00","Cash","3.00"
9241,"Weatherford","Home and lifestyle","70.00",2,"2023-06-21","14:03:00","Cash","4.00"
9242,"Southlake","Fashion accessories","79.00",3,"2023-07-17","09:32:00","Cash","7.00"
9243,"Rosenberg","Home and lifestyle","31.00",3,"2022-09-19","06:46:00","Cash","7.00"
9244,"Temple","Fashion accessories","54.00",1,"2021-05-24","09:19:00","Cash","4.00"
9245,"San Angelo","Home and lifestyle","76.00",1,"2022-05-19","07:39:00","Cash","6.00"
9246,"Temple","Fashion accessories","63.00",1,"2020-05-27","13:33:00","Cash","5.00"
9247,"Tyler","Home and lifestyle","60.00",1,"2022-12-01","11:19:00","Cash","7.00"
9248,"Waxahachie","Fashion accessories","30.00",2,"2021-11-23","16:10:00","Cash","3.00"
9249,"Weatherford","Home and lifestyle","28.00",2,"2020-10-01","08:05:00","Cash","5.00"
9250,"Sherman","Fashion accessories","50.00",3,"2020-08-29","11:45:00","Cash","5.00"
9251,"Weslaco","Home and lifestyle","37.00",3,"2021-09-14","08:32:00","Cash","3.00"
9252,"Rosenberg","Fashion accessories","41.00",3,"2023-05-01","06:26:00","Cash","7.00"
9253,"Texas City","Home and lifestyle","79.00",3,"2020-05-07","11:06:00","Cash","4.00"
9254,"Waxahachie","Fashion accessories","25.00",3,"2022-04-05","13:29:00","Cash","5.00"
9255,"Victoria","Home and lifestyle","85.00",3,"2023-12-08","15:11:00","Credit card","7.00"
9256,"Waxahachie","Fashion accessories","29.00",3,"2020-06-04","14:02:00","Cash","4.00"
9257,"Sherman","Home and lifestyle","36.00",3,"2023-06-15","07:35:00","Cash","3.00"
9258,"Weslaco","Fashion accessories","42.00",1,"2023-08-15","14:20:00","Cash","7.00"
9259,"Waxahachie","Home and lifestyle","44.00",2,"2022-10-30","13:54:00","Cash","6.00"
9260,"Waco","Fashion accessories","69.00",3,"2021-02-13","10:23:00","Cash","6.00"
9261,"Richardson","Home and lifestyle","67.00",2,"2020-12-11","11:12:00","Cash","3.00"
9262,"Rockwall","Fashion accessories","60.00",1,"2023-09-24","13:56:00","Cash","5.00"
9263,"Waxahachie","Home and lifestyle","32.00",2,"2020-11-17","14:46:00","Cash","7.00"
9264,"Tyler","Fashion accessories","71.00",1,"2020-06-09","11:25:00","Cash","6.00"
9265,"Rowlett","Home and lifestyle","34.00",2,"2023-04-15","07:58:00","Cash","4.00"
9266,"San Marcos","Fashion accessories","28.00",2,"2022-08-05","12:14:00","Cash","5.00"
9267,"Weslaco","Home and lifestyle","75.00",2,"2020-10-04","07:25:00","Cash","7.00"
9268,"Weslaco","Fashion accessories","70.00",2,"2021-04-07","15:49:00","Cash","7.00"
9269,"Victoria","Home and lifestyle","79.00",3,"2023-05-07","16:29:00","Credit card","6.00"
9270,"Victoria","Fashion accessories","80.00",1,"2022-08-26","12:35:00","Credit card","4.00"
9271,"Weslaco","Home and lifestyle","20.00",3,"2020-07-05","10:19:00","Cash","4.00"
9272,"Richardson","Fashion accessories","28.00",1,"2023-09-17","12:15:00","Cash","4.00"
9273,"San Marcos","Home and lifestyle","66.00",1,"2021-01-16","09:22:00","Cash","4.00"
9274,"Tyler","Fashion accessories","33.00",2,"2023-04-30","08:00:00","Cash","7.00"
9275,"Sherman","Home and lifestyle","65.00",1,"2023-01-28","15:11:00","Cash","5.00"
9276,"Weslaco","Fashion accessories","43.00",1,"2023-07-04","12:55:00","Cash","7.00"
9277,"San Angelo","Home and lifestyle","37.00",2,"2020-12-27","12:57:00","Cash","5.00"
9278,"Waco","Fashion accessories","84.00",2,"2020-09-21","16:34:00","Cash","7.00"
9279,"Schertz","Home and lifestyle","66.00",1,"2023-04-03","10:56:00","Cash","7.00"
9280,"San Antonio","Fashion accessories","18.00",3,"2020-07-28","15:22:00","Cash","7.00"
9281,"San Marcos","Home and lifestyle","71.00",3,"2023-06-20","11:57:00","Cash","4.00"
9282,"Waco","Fashion accessories","57.00",1,"2023-11-26","08:10:00","Cash","7.00"
9283,"Temple","Home and lifestyle","55.00",1,"2023-08-23","14:45:00","Cash","3.00"
9284,"Plano","Fashion accessories","24.00",3,"2021-09-20","08:19:00","Cash","7.00"
9285,"Weslaco","Home and lifestyle","22.00",3,"2022-08-17","14:56:00","Cash","3.00"
9286,"Temple","Fashion accessories","75.00",2,"2022-07-24","16:26:00","Cash","6.00"
9287,"Seguin","Home and lifestyle","45.00",1,"2020-06-04","08:18:00","Cash","5.00"
9288,"Rockwall","Fashion accessories","29.00",3,"2020-07-31","15:05:00","Cash","5.00"
9289,"Seguin","Home and lifestyle","19.00",1,"2023-06-26","10:26:00","Cash","7.00"
9290,"Sherman","Fashion accessories","34.00",3,"2022-11-27","16:38:00","Cash","6.00"
9291,"Waco","Home and lifestyle","63.00",1,"2022-10-09","14:41:00","Cash","3.00"
9292,"San Angelo","Fashion accessories","64.00",3,"2023-06-23","11:01:00","Cash","4.00"
9293,"Rosenberg","Home and lifestyle","56.00",3,"2021-03-01","13:19:00","Cash","7.00"
9294,"Plano","Fashion accessories","54.00",1,"2023-06-07","10:21:00","Cash","6.00"
9295,"Southlake","Home and lifestyle","85.00",3,"2021-01-11","12:16:00","Cash","3.00"
9296,"Waco","Fashion accessories","29.00",2,"2021-11-03","16:33:00","Cash","6.00"
9297,"Weslaco","Home and lifestyle","24.00",3,"2023-11-05","07:33:00","Cash","6.00"
9298,"Southlake","Fashion accessories","18.00",1,"2022-07-02","16:08:00","Cash","4.00"
9299,"San Angelo","Home and lifestyle","37.00",3,"2020-11-26","13:21:00","Cash","4.00"
9300,"San Marcos","Fashion accessories","68.00",1,"2021-02-12","11:56:00","Cash","3.00"
9301,"Schertz","Home and lifestyle","41.00",2,"2021-04-13","14:09:00","Cash","4.00"
9302,"San Marcos","Fashion accessories","59.00",3,"2022-11-04","15:39:00","Cash","6.00"
9303,"San Angelo","Home and lifestyle","73.00",1,"2023-10-05","16:30:00","Cash","4.00"
9304,"San Marcos","Fashion accessories","74.00",2,"2023-05-02","08:48:00","Cash","4.00"
9305,"Tyler","Home and lifestyle","78.00",3,"2020-01-24","11:34:00","Cash","7.00"
9306,"Weatherford","Fashion accessories","55.00",3,"2022-05-10","10:43:00","Cash","5.00"
9307,"Weslaco","Home and lifestyle","45.00",3,"2021-02-22","13:06:00","Cash","5.00"
9308,"Rowlett","Fashion accessories","65.00",3,"2023-12-15","07:36:00","Cash","5.00"
9309,"Weatherford","Home and lifestyle","19.00",2,"2023-09-19","14:56:00","Cash","7.00"
9310,"Port Arthur","Fashion accessories","54.00",3,"2022-09-10","07:30:00","Cash","3.00"
9311,"Weslaco","Home and lifestyle","74.00",1,"2020-02-23","13:30:00","Cash","4.00"
9312,"Weslaco","Fashion accessories","44.00",3,"2022-10-22","09:06:00","Cash","3.00"
9313,"Rockwall","Home and lifestyle","21.00",3,"2023-01-18","09:11:00","Cash","4.00"
9314,"Round Rock","Fashion accessories","38.00",1,"2020-07-09","10:33:00","Cash","6.00"
9315,"San Marcos","Home and lifestyle","82.00",3,"2021-02-09","09:15:00","Cash","5.00"
9317,"Round Rock","Home and lifestyle","21.00",2,"2022-06-17","09:32:00","Cash","5.00"
9318,"Rockwall","Fashion accessories","76.00",1,"2023-12-23","10:13:00","Cash","3.00"
9319,"Rockwall","Home and lifestyle","16.00",1,"2023-07-03","12:50:00","Cash","3.00"
9320,"Waco","Fashion accessories","76.00",3,"2023-08-20","06:30:00","Cash","7.00"
9321,"Waco","Home and lifestyle","53.00",1,"2022-07-02","12:06:00","Cash","6.00"
9322,"San Marcos","Fashion accessories","81.00",1,"2021-11-27","11:27:00","Cash","6.00"
9323,"Waxahachie","Home and lifestyle","47.00",2,"2021-09-22","11:30:00","Cash","5.00"
9324,"Weslaco","Fashion accessories","75.00",1,"2022-04-15","10:33:00","Cash","3.00"
9325,"Rosenberg","Home and lifestyle","15.00",3,"2021-05-10","16:45:00","Cash","6.00"
9326,"Waxahachie","Fashion accessories","58.00",2,"2023-09-20","06:59:00","Cash","7.00"
9327,"San Antonio","Home and lifestyle","71.00",2,"2021-01-24","11:57:00","Cash","5.00"
9328,"Waco","Fashion accessories","62.00",1,"2021-11-03","10:00:00","Cash","7.00"
9329,"Rowlett","Home and lifestyle","57.00",1,"2020-09-23","07:20:00","Cash","3.00"
9330,"Temple","Fashion accessories","59.00",3,"2021-07-02","10:12:00","Cash","4.00"
9331,"Weslaco","Home and lifestyle","17.00",3,"2022-12-13","12:18:00","Cash","4.00"
9332,"Weatherford","Fashion accessories","56.00",1,"2023-07-18","11:00:00","Cash","7.00"
9333,"Sherman","Home and lifestyle","68.00",3,"2020-05-22","07:34:00","Cash","7.00"
9334,"Rowlett","Fashion accessories","61.00",3,"2021-04-09","08:56:00","Cash","5.00"
9335,"Round Rock","Home and lifestyle","24.00",3,"2023-05-02","07:06:00","Cash","4.00"
9336,"Plano","Fashion accessories","72.00",2,"2023-08-10","09:51:00","Cash","4.00"
9337,"Southlake","Home and lifestyle","36.00",1,"2021-06-27","11:54:00","Cash","5.00"
9338,"Round Rock","Fashion accessories","19.00",1,"2020-10-02","14:18:00","Cash","6.00"
9339,"Weslaco","Home and lifestyle","50.00",1,"2021-03-23","06:34:00","Cash","7.00"
9340,"Rockwall","Fashion accessories","83.00",2,"2020-05-24","11:08:00","Cash","3.00"
9341,"Rosenberg","Home and lifestyle","84.00",2,"2020-01-27","12:23:00","Cash","3.00"
9342,"Weslaco","Fashion accessories","80.00",1,"2021-05-07","10:29:00","Cash","7.00"
9343,"Rosenberg","Home and lifestyle","19.00",2,"2021-04-26","09:14:00","Cash","7.00"
9344,"Seguin","Fashion accessories","69.00",1,"2022-09-08","13:23:00","Cash","7.00"
9345,"Sherman","Home and lifestyle","63.00",2,"2022-03-30","10:28:00","Cash","3.00"
9346,"Victoria","Fashion accessories","72.00",2,"2020-04-16","10:49:00","Credit card","6.00"
9347,"Plano","Home and lifestyle","34.00",2,"2023-02-13","16:10:00","Cash","6.00"
9348,"Sugar Land","Fashion accessories","32.00",3,"2020-05-24","07:49:00","Cash","7.00"
9349,"Port Arthur","Home and lifestyle","40.00",2,"2020-12-31","11:16:00","Cash","4.00"
9350,"San Angelo","Fashion accessories","60.00",2,"2020-11-11","07:13:00","Cash","3.00"
9351,"Waxahachie","Home and lifestyle","19.00",3,"2020-04-24","11:23:00","Cash","7.00"
9352,"Tyler","Fashion accessories","70.00",1,"2022-06-22","14:54:00","Cash","3.00"
9353,"Richardson","Home and lifestyle","47.00",3,"2023-01-24","15:24:00","Cash","3.00"
9354,"Richardson","Fashion accessories","61.00",2,"2020-04-27","15:32:00","Cash","3.00"
9355,"San Angelo","Home and lifestyle","31.00",2,"2023-09-15","16:28:00","Cash","5.00"
9356,"Sherman","Fashion accessories","50.00",1,"2021-10-12","13:12:00","Cash","5.00"
9357,"Round Rock","Home and lifestyle","82.00",3,"2021-07-24","13:37:00","Cash","7.00"
9358,"Weatherford","Fashion accessories","47.00",3,"2022-11-07","13:03:00","Cash","6.00"
9359,"Waxahachie","Home and lifestyle","63.00",2,"2020-12-20","13:00:00","Cash","3.00"
9360,"Plano","Fashion accessories","82.00",3,"2023-07-19","07:08:00","Cash","4.00"
9361,"San Marcos","Home and lifestyle","77.00",3,"2021-10-17","11:33:00","Cash","4.00"
9362,"Plano","Fashion accessories","83.00",3,"2023-10-14","11:42:00","Cash","5.00"
9363,"Victoria","Home and lifestyle","60.00",2,"2020-03-29","15:06:00","Credit card","7.00"
9364,"Schertz","Fashion accessories","46.00",1,"2022-12-26","14:18:00","Cash","6.00"
9365,"Sherman","Home and lifestyle","56.00",3,"2020-09-22","09:11:00","Cash","7.00"
9366,"Texas City","Fashion accessories","67.00",3,"2023-06-13","07:29:00","Cash","6.00"
